SA4_MAIN11,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T,SA4_NAME11
310,71,0,5188,137,695,74,0,769,4,910,6,167,216,0,383,0,389,3,3,0,0,3,0,6,146,865,290,0,1155,4,1305,0,0,3,0,3,5,8,5263,929,296,4,1229,9,6501,1199,16,0,0,16,0,1215,33,309,27,0,336,0,369,0,82,122,0,204,0,204,0,0,0,3,3,0,3,33,391,149,3,543,0,576,0,0,0,0,0,3,3,1232,407,149,3,559,3,1794,374,0,0,0,0,0,374,11,114,11,0,125,0,136,0,29,58,0,87,0,87,0,3,0,0,3,0,3,11,146,69,0,215,0,226,0,0,0,0,0,0,0,385,146,69,0,215,0,600,41142,846,22,44,912,14,42068,1406,6178,501,11,6690,33,8129,37,1288,1345,0,2633,3,2673,65,22,3,91,116,4,185,1508,7488,1849,102,9439,40,10987,11,25,14,3,42,38,91,42661,8359,1885,149,10393,92,53146,Ipswich
311,105,0,5614,180,736,57,0,793,5,978,4,111,186,0,297,3,304,8,5,0,3,8,0,16,192,852,243,3,1098,8,1298,0,5,0,0,5,0,5,5701,952,246,10,1208,8,6917,1227,25,0,0,25,0,1252,51,349,28,0,377,3,431,3,55,104,0,159,0,162,3,0,0,0,0,0,3,57,404,132,0,536,3,596,3,6,0,0,6,0,9,1287,435,132,0,567,3,1857,440,7,0,0,7,0,447,16,151,12,0,163,0,179,0,22,43,0,65,0,65,0,0,0,0,0,0,0,16,173,55,0,228,0,244,0,0,0,0,0,4,4,456,180,55,0,235,4,695,43622,1174,21,60,1255,8,44885,1584,6592,436,0,7028,18,8630,44,885,1089,0,1974,6,2024,94,10,0,172,182,0,276,1722,7487,1525,172,9184,24,10930,27,27,0,0,27,35,89,45371,8688,1546,232,10466,67,55904,Logan - Beaudesert
312,39,0,2946,43,134,0,0,134,0,177,0,8,10,0,18,0,18,5,0,0,4,4,0,9,48,142,10,4,156,0,204,0,0,0,0,0,0,0,2955,173,10,12,195,0,3150,212,3,0,0,3,0,215,7,13,0,0,13,0,20,0,3,0,0,3,0,3,0,0,0,3,3,0,3,7,16,0,3,19,0,26,0,0,0,0,0,0,0,219,19,0,3,22,0,241,54,3,0,0,3,0,57,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,57,6,0,0,6,0,63,26366,230,6,49,285,0,26651,501,1121,12,0,1133,0,1634,12,76,39,0,115,0,127,23,3,0,31,34,0,57,536,1200,51,31,1282,0,1818,8,0,0,0,0,14,22,26910,1430,57,80,1567,14,28491,Mackay
313,62,0,4159,110,202,26,0,228,0,338,0,10,9,0,19,0,19,4,0,0,0,0,0,4,114,212,35,0,247,0,361,0,3,0,0,3,0,3,4211,271,35,6,312,0,4523,952,12,0,0,12,0,964,33,63,5,0,68,0,101,4,3,10,0,13,0,17,0,0,0,0,0,0,0,37,66,15,0,81,0,118,0,0,0,0,0,0,0,989,78,15,0,93,0,1082,278,0,0,0,0,0,278,9,10,3,0,13,0,22,0,3,5,0,8,0,8,0,0,0,0,0,0,0,9,13,8,0,21,0,30,0,0,0,0,0,0,0,287,13,8,0,21,0,308,32104,517,9,36,562,3,32669,852,1549,106,0,1655,0,2507,28,96,63,0,159,0,187,33,6,0,56,62,0,95,913,1651,169,56,1876,0,2789,9,10,3,0,13,9,31,33026,2178,181,92,2451,12,35489,Moreton Bay - North
314,44,0,4227,115,277,0,0,277,0,392,3,6,9,0,15,0,18,7,0,0,0,0,0,7,125,283,9,0,292,0,417,3,0,0,0,0,0,3,4311,321,9,6,336,0,4647,1373,15,0,3,18,0,1391,36,119,0,0,119,0,155,3,3,7,0,10,0,13,3,0,0,0,0,0,3,42,122,7,0,129,0,171,0,0,0,0,0,0,0,1415,137,7,3,147,0,1562,445,6,0,0,6,0,451,10,38,0,0,38,0,48,0,3,3,0,6,0,6,0,0,0,0,0,0,0,10,41,3,0,44,0,54,0,0,0,0,0,0,0,455,47,3,0,50,0,505,33265,523,9,43,575,7,33847,942,2118,40,3,2161,10,3113,18,75,67,0,142,0,160,53,3,0,32,35,0,88,1013,2196,107,35,2338,10,3361,11,10,3,0,13,4,28,34289,2729,119,78,2926,21,37236,Moreton Bay - South
315,11,0,755,24,153,11,0,164,0,188,3,0,13,0,13,0,16,3,0,0,0,0,0,3,30,153,24,0,177,0,207,0,0,0,0,0,0,0,774,164,24,0,188,0,962,20,3,0,0,3,0,23,0,18,3,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,21,0,21,0,0,0,0,0,0,0,20,21,3,0,24,0,44,10,0,0,0,0,0,10,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,13,10144,216,0,8,224,0,10368,344,2699,102,0,2801,3,3148,9,36,141,0,177,0,186,22,4,0,80,84,4,110,375,2739,243,80,3062,7,3444,0,9,0,0,9,12,21,10519,2964,243,88,3295,19,13833,Queensland - Outback
316,67,3,6179,120,161,3,3,167,0,287,0,8,4,3,15,0,15,4,0,3,0,3,0,7,124,169,10,6,185,0,309,0,0,0,0,0,0,0,6233,233,10,9,252,3,6488,1103,11,0,0,11,0,1114,29,52,0,0,52,3,84,0,3,0,0,3,0,3,0,0,0,0,0,0,0,29,55,0,0,55,3,87,3,0,0,0,0,0,3,1135,66,0,0,66,3,1204,361,0,0,0,0,0,361,10,27,0,0,27,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,27,0,37,0,0,0,0,0,0,0,371,27,0,0,27,0,398,44929,642,6,58,706,6,45641,1080,1444,27,13,1484,6,2570,12,72,20,3,95,0,107,68,4,3,36,43,0,111,1160,1520,50,52,1622,6,2788,9,3,0,0,3,8,20,46098,2165,56,110,2331,20,48449,Sunshine Coast
317,18,0,2888,41,140,3,0,143,0,184,0,21,18,0,39,0,39,6,0,0,3,3,0,9,47,161,21,3,185,0,232,0,0,0,0,0,3,3,2917,179,21,3,203,3,3123,476,3,0,0,3,0,479,11,27,3,0,30,0,41,5,4,3,0,7,0,12,0,0,0,0,0,0,0,16,31,6,0,37,0,53,0,0,0,0,0,0,0,492,34,6,0,40,0,532,159,0,0,0,0,0,159,4,17,0,0,17,0,21,0,0,5,0,5,0,5,0,0,0,0,0,0,0,4,17,5,0,22,0,26,0,0,0,0,0,0,0,163,17,5,0,22,0,185,22441,192,0,9,201,0,22642,322,1174,42,0,1216,3,1541,14,228,162,0,390,0,404,24,3,0,33,36,0,60,360,1405,204,33,1642,3,2005,11,4,0,0,4,10,25,22812,1601,204,42,1847,13,24672,Toowoomba
318,70,4,4033,122,208,4,0,212,0,334,3,13,22,0,35,0,38,3,0,0,0,0,0,3,128,221,26,0,247,0,375,0,3,0,0,3,0,3,4087,285,31,4,320,4,4411,808,10,0,0,10,0,818,27,74,0,0,74,0,101,3,7,15,0,22,0,25,0,0,0,0,0,0,0,30,81,15,0,96,0,126,0,0,0,0,0,0,0,838,91,15,0,106,0,944,285,6,0,0,6,0,291,8,35,0,0,35,0,43,3,3,6,0,9,0,12,0,0,0,0,0,0,0,11,38,6,0,44,0,55,0,0,0,0,0,0,0,296,44,6,0,50,0,346,31989,555,13,45,613,11,32613,862,1740,40,0,1780,0,2642,28,148,166,0,314,0,342,30,0,0,78,78,0,108,920,1888,206,78,2172,0,3092,6,12,0,0,12,13,31,32915,2455,219,123,2797,24,35736,Townsville
319,44,3,5030,79,100,3,6,109,0,188,0,13,5,0,18,0,18,9,3,0,3,6,0,15,88,116,8,9,133,0,221,0,0,0,0,0,0,0,5071,157,8,12,177,3,5251,408,3,0,0,3,0,411,8,12,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,12,0,20,0,0,0,0,0,3,3,416,15,0,0,15,3,434,102,4,0,0,4,0,106,7,5,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,5,0,12,0,0,0,0,0,0,0,109,9,0,0,9,0,118,38167,337,0,42,379,7,38553,673,930,31,10,971,5,1649,12,68,51,0,119,0,131,62,6,0,105,111,0,173,747,1004,82,115,1201,5,1953,6,3,0,0,3,9,18,38920,1344,82,157,1583,21,40524,Wide Bay
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Qld)
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (Qld)
401,161,0,5038,174,818,37,0,855,0,1029,0,44,65,0,109,0,109,3,0,0,3,3,0,6,177,862,102,3,967,0,1144,6,0,0,0,0,9,15,5060,1016,106,6,1128,9,6197,2504,83,0,0,83,0,2587,106,499,21,0,520,3,629,0,41,50,0,91,0,91,3,0,0,3,3,0,6,109,540,71,3,614,3,726,3,3,0,0,3,3,9,2616,626,71,3,700,6,3322,1263,39,3,0,42,0,1305,40,273,6,0,279,3,322,0,17,32,0,49,0,49,0,0,0,0,0,0,0,40,290,38,0,328,3,371,0,4,0,0,4,3,7,1303,333,41,0,374,6,1683,35394,1223,21,22,1266,9,36669,1557,7053,259,4,7316,22,8895,13,492,383,3,878,0,891,38,3,0,43,46,0,84,1608,7548,642,50,8240,22,9870,29,27,0,0,27,40,96,37031,8798,663,72,9533,71,46635,Adelaide - Central and Hills
402,155,0,6782,172,939,79,0,1018,0,1190,4,239,346,0,585,3,592,3,0,0,8,8,0,11,179,1178,425,8,1611,3,1793,7,5,3,0,8,3,18,6813,1324,428,22,1774,6,8593,2083,51,0,0,51,3,2137,67,561,46,0,607,0,674,3,142,255,0,397,3,403,3,0,0,3,3,0,6,73,703,301,3,1007,3,1083,0,3,3,0,6,3,9,2156,757,304,3,1064,9,3229,779,23,0,0,23,0,802,38,259,16,0,275,0,313,3,73,154,0,227,3,233,0,3,0,0,3,0,3,41,335,170,0,505,3,549,0,0,0,0,0,0,0,820,358,170,0,528,3,1351,48965,1338,17,88,1443,18,50426,1531,9107,558,9,9674,13,11218,38,2015,2232,0,4247,12,4297,75,11,3,97,111,12,198,1644,11133,2793,106,14032,37,15713,16,66,16,0,82,42,140,50625,12537,2826,194,15557,97,66279,Adelaide - North
403,119,6,6766,164,619,37,0,656,3,823,3,57,38,0,95,3,101,8,0,0,0,0,0,8,175,676,75,0,751,6,932,4,3,0,0,3,0,7,6820,783,78,12,873,12,7705,2609,39,0,5,44,0,2653,81,372,23,0,395,3,479,0,29,33,0,62,0,62,3,0,0,0,0,0,3,84,401,56,0,457,3,544,0,0,0,3,3,0,3,2693,440,56,8,504,3,3200,1230,20,0,3,23,0,1253,43,176,8,0,184,0,227,0,15,27,0,42,3,45,0,0,0,0,0,0,0,43,191,35,0,226,3,272,0,0,0,0,0,0,0,1273,211,35,3,249,3,1525,48339,876,15,66,957,15,49311,1503,4851,217,6,5074,15,6592,37,417,270,0,687,6,730,56,11,3,34,48,0,104,1596,5279,490,40,5809,21,7426,27,26,0,3,29,13,69,49962,6181,505,109,6795,49,56806,Adelaide - South
404,100,3,2717,139,880,61,0,941,5,1085,6,129,210,0,339,0,345,5,0,0,5,5,0,10,150,1009,271,5,1285,5,1440,0,0,0,0,0,15,15,2764,1106,271,8,1385,23,4172,1126,41,0,0,41,0,1167,55,511,45,0,556,0,611,3,84,129,0,213,0,216,0,0,0,0,0,0,0,58,595,174,0,769,0,827,0,4,0,0,4,5,9,1184,640,174,0,814,5,2003,486,18,0,0,18,0,504,26,229,27,0,256,3,285,0,28,71,0,99,0,99,0,0,0,0,0,0,0,26,257,98,0,355,3,384,0,0,0,0,0,0,0,512,275,98,0,373,3,888,19672,804,3,17,824,12,20508,1119,7510,401,7,7918,15,9052,24,954,1113,0,2067,0,2091,20,15,0,45,60,0,80,1163,8479,1514,52,10045,15,11223,13,22,0,0,22,87,122,20848,9305,1517,69,10891,114,31853,Adelaide - West
405,16,0,2383,25,29,0,0,29,0,54,0,0,0,0,0,0,0,5,0,0,0,0,0,5,30,29,0,0,29,0,59,0,0,0,0,0,0,0,2397,42,0,3,45,0,2442,322,6,0,0,6,0,328,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,328,6,0,0,6,0,334,55,0,0,0,0,0,55,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,58,3,0,0,3,0,61,16640,124,0,15,139,4,16783,201,237,9,0,246,0,447,6,6,0,0,6,0,12,15,5,0,8,13,0,28,222,248,9,8,265,0,487,5,0,0,0,0,0,5,16867,372,9,23,404,4,17275,Barossa - Yorke - Mid North
406,20,0,1443,26,77,6,0,83,0,109,0,3,3,0,6,0,6,3,0,0,0,0,0,3,29,80,9,0,89,0,118,0,0,0,0,0,3,3,1452,97,12,0,109,3,1564,154,0,0,0,0,0,154,3,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,0,0,157,6,0,0,6,0,163,17,0,0,0,0,0,17,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,17,7,0,0,7,0,24,11695,163,3,9,175,0,11870,216,849,26,0,875,3,1094,3,48,14,0,62,0,65,12,0,0,57,57,0,69,231,897,40,57,994,3,1228,3,3,0,0,3,12,18,11929,1063,43,66,1172,15,13116,South Australia - Outback
407,48,0,3547,43,112,7,3,122,0,165,5,20,40,0,60,0,65,0,0,0,0,0,0,0,48,132,47,3,182,0,230,0,3,0,0,3,0,3,3547,183,47,3,233,0,3780,501,8,0,0,8,0,509,8,26,3,0,29,0,37,0,5,22,0,27,0,27,0,0,0,0,0,0,0,8,31,25,0,56,0,64,0,0,0,0,0,0,0,509,39,25,0,64,0,573,84,0,0,3,3,0,87,4,4,0,0,4,0,8,0,0,15,0,15,0,15,0,0,0,0,0,0,0,4,4,15,0,19,0,23,0,0,0,0,0,0,0,88,4,15,3,22,0,110,25407,315,0,19,334,7,25748,401,974,41,9,1024,0,1425,22,122,250,0,372,0,394,43,0,3,23,26,0,69,466,1096,294,32,1422,0,1888,4,3,5,0,8,0,12,25877,1414,299,51,1764,7,27648,South Australia - South East
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (SA)
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (SA)
501,55,0,2966,55,135,0,0,135,0,190,0,6,4,0,10,0,10,4,0,0,3,3,0,7,59,141,4,3,148,0,207,0,3,0,0,3,0,3,2970,193,4,9,206,0,3176,239,3,0,0,3,0,242,8,32,0,0,32,0,40,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,32,3,0,35,0,43,0,0,0,0,0,0,0,247,35,3,0,38,0,285,64,0,0,0,0,0,64,3,11,0,0,11,0,14,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,11,6,0,17,0,20,0,0,0,0,0,0,0,67,11,6,0,17,0,84,24039,355,5,32,392,0,24431,590,1266,10,3,1279,0,1869,9,89,44,0,133,0,142,25,0,0,51,51,0,76,624,1355,54,54,1463,0,2087,3,6,0,0,6,10,19,24666,1716,59,86,1861,10,26537,Bunbury
502,18,3,1341,21,68,4,0,72,0,93,0,6,3,0,9,0,9,0,0,0,0,0,0,0,21,74,7,0,81,0,102,0,0,0,0,0,0,0,1341,92,7,0,99,3,1443,292,7,0,0,7,0,299,3,26,3,0,29,0,32,3,3,0,0,3,0,6,0,0,0,0,0,0,0,6,29,3,0,32,0,38,0,0,0,0,0,0,0,298,36,3,0,39,0,337,88,0,0,0,0,0,88,7,10,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,17,0,0,0,0,0,0,0,95,10,0,0,10,0,105,10399,143,6,12,161,3,10563,245,627,16,0,643,0,888,15,36,9,0,45,0,60,15,0,0,28,28,0,43,275,663,25,28,716,0,991,0,3,0,0,3,7,10,10674,809,31,40,880,10,11564,Mandurah
503,69,0,2395,112,294,6,0,300,0,412,0,27,23,0,50,0,50,3,0,0,0,0,0,3,115,321,29,0,350,0,465,0,0,0,0,0,4,4,2441,386,29,4,419,4,2864,1499,33,0,0,33,0,1532,67,204,8,0,212,0,279,0,16,17,0,33,0,33,3,0,0,0,0,0,3,70,220,25,0,245,0,315,0,0,0,0,0,3,3,1569,253,25,0,278,3,1850,815,22,0,3,25,0,840,28,110,3,3,116,0,144,0,9,9,0,18,0,18,0,0,0,0,0,0,0,28,119,12,3,134,0,162,0,0,0,0,0,0,0,843,141,12,6,159,0,1002,18814,581,3,24,608,0,19422,1127,3041,84,3,3128,7,4262,8,257,131,0,388,0,396,12,0,0,12,12,3,27,1147,3298,215,15,3528,10,4685,3,5,6,0,11,18,32,19964,3884,224,39,4147,28,24139,Perth - Inner
504,102,0,3612,155,629,36,0,665,0,820,7,112,144,0,256,0,263,7,0,3,3,6,0,13,169,741,183,3,927,0,1096,5,0,0,0,0,7,12,3684,836,187,6,1029,7,4720,1127,28,0,5,33,0,1160,66,370,27,0,397,3,466,0,65,87,0,152,0,152,3,0,0,0,0,0,3,69,435,114,0,549,3,621,0,3,0,0,3,0,3,1196,466,114,5,585,3,1784,425,9,0,0,9,0,434,28,181,15,0,196,0,224,0,27,50,0,77,0,77,0,0,0,0,0,0,0,28,208,65,0,273,0,301,3,0,0,0,0,3,6,456,217,65,0,282,3,741,28272,886,16,25,927,0,29199,1368,5529,263,9,5801,12,7181,47,810,878,0,1688,0,1735,42,5,3,39,47,0,89,1457,6344,1144,48,7536,12,9005,22,31,3,0,34,42,98,29751,7261,1163,73,8497,54,38302,Perth - North East
