lga_code16,ss_ns_1000_1249_mng,ss_ns_1000_1249_pro,ss_ns_1000_1249_tectw,ss_ns_1000_1249_copsw,ss_ns_1000_1249_claw,ss_ns_1000_1249_swks,ss_ns_1000_1249_maopdv,ss_ns_1000_1249_lab,ss_ns_1000_1249_idns,ss_ns_1000_1249_tot,ss_ns_1250_1499_mng,ss_ns_1250_1499_pro,ss_ns_1250_1499_tectw,ss_ns_1250_1499_copsw,ss_ns_1250_1499_claw,ss_ns_1250_1499_swks,ss_ns_1250_1499_maopdv,ss_ns_1250_1499_lab,ss_ns_1250_1499_idns,ss_ns_1250_1499_tot,ss_ns_1500_1749_mng,ss_ns_1500_1749_pro,ss_ns_1500_1749_tectw,ss_ns_1500_1749_copsw,ss_ns_1500_1749_claw,ss_ns_1500_1749_swks,ss_ns_1500_1749_maopdv,ss_ns_1500_1749_lab,ss_ns_1500_1749_idns,ss_ns_1500_1749_tot,ss_ns_1750_1999_mng,ss_ns_1750_1999_pro,ss_ns_1750_1999_tectw,ss_ns_1750_1999_copsw,ss_ns_1750_1999_claw,ss_ns_1750_1999_swks,ss_ns_1750_1999_maopdv,ss_ns_1750_1999_lab,ss_ns_1750_1999_idns,ss_ns_1750_1999_tot,ss_ns_2000_2999_mng,ss_ns_2000_2999_pro,ss_ns_2000_2999_tectw,ss_ns_2000_2999_copsw,ss_ns_2000_2999_claw,ss_ns_2000_2999_swks,ss_ns_2000_2999_maopdv,ss_ns_2000_2999_lab,ss_ns_2000_2999_idns,ss_ns_2000_2999_tot,ss_ns_3000mo_mng,ss_ns_3000mo_pro,ss_ns_3000mo_tectw,ss_ns_3000mo_copsw,ss_ns_3000mo_claw,ss_ns_3000mo_swks,ss_ns_3000mo_maopdv,ss_ns_3000mo_lab,ss_ns_3000mo_idns,ss_ns_3000mo_tot,ss_ns_pins_mng,ss_ns_pins_pro,ss_ns_pins_tectw,ss_ns_pins_copsw,ss_ns_pins_claw,ss_ns_pins_swks,ss_ns_pins_maopdv,ss_ns_pins_lab,ss_ns_pins_idns,ss_ns_pins_tot,ss_ns_tot_mng,ss_ns_tot_pro,ss_ns_tot_tectw,ss_ns_tot_copsw,ss_ns_tot_claw,ss_ns_tot_swks,ss_ns_tot_maopdv,ss_ns_tot_lab,ss_ns_tot_idns,ss_ns_tot_tot,tot_nni_mng,tot_nni_pro,tot_nni_tectw,tot_nni_copsw,tot_nni_claw,tot_nni_swks,tot_nni_maopdv,tot_nni_lab,tot_nni_idns,tot_nni_tot,tot_1_149_mng,tot_1_149_pro,tot_1_149_tectw,tot_1_149_copsw,tot_1_149_claw,tot_1_149_swks,tot_1_149_maopdv,tot_1_149_lab,tot_1_149_idns,tot_1_149_tot,tot_150_299_mng,tot_150_299_pro,tot_150_299_tectw,tot_150_299_copsw,tot_150_299_claw,tot_150_299_swks,tot_150_299_maopdv,tot_150_299_lab,tot_150_299_idns,tot_150_299_tot,tot_300_399_mng,tot_300_399_pro,tot_300_399_tectw,tot_300_399_copsw,tot_300_399_claw,tot_300_399_swks,tot_300_399_maopdv,tot_300_399_lab,tot_300_399_idns,tot_300_399_tot,tot_400_499_mng,tot_400_499_pro,tot_400_499_tectw,tot_400_499_copsw,tot_400_499_claw,tot_400_499_swks,tot_400_499_maopdv,tot_400_499_lab,tot_400_499_idns,tot_400_499_tot,tot_500_649_mng,tot_500_649_pro,tot_500_649_tectw,tot_500_649_copsw,tot_500_649_claw,tot_500_649_swks,tot_500_649_maopdv,tot_500_649_lab,tot_500_649_idns,tot_500_649_tot,tot_650_799_mng,tot_650_799_pro,tot_650_799_tectw,tot_650_799_copsw,tot_650_799_claw,tot_650_799_swks,tot_650_799_maopdv,tot_650_799_lab,tot_650_799_idns,tot_650_799_tot,tot_800_999_mng,tot_800_999_pro,tot_800_999_tectw,tot_800_999_copsw,tot_800_999_claw,tot_800_999_swks,tot_800_999_maopdv,tot_800_999_lab,tot_800_999_idns,tot_800_999_tot,tot_1000_1249_mng,tot_1000_1249_pro,tot_1000_1249_tectw,tot_1000_1249_copsw,tot_1000_1249_claw,tot_1000_1249_swks,tot_1000_1249_maopdv,tot_1000_1249_lab,tot_1000_1249_idns,tot_1000_1249_tot,tot_1250_1499_mng,tot_1250_1499_pro,tot_1250_1499_tectw,tot_1250_1499_copsw,tot_1250_1499_claw,tot_1250_1499_swks,tot_1250_1499_maopdv,tot_1250_1499_lab,tot_1250_1499_idns,tot_1250_1499_tot,tot_1500_1749_mng,tot_1500_1749_pro,tot_1500_1749_tectw,tot_1500_1749_copsw,tot_1500_1749_claw,tot_1500_1749_swks,tot_1500_1749_maopdv,tot_1500_1749_lab,tot_1500_1749_idns,tot_1500_1749_tot,tot_1750_1999_mng,tot_1750_1999_pro,tot_1750_1999_tectw,tot_1750_1999_copsw,tot_1750_1999_claw,tot_1750_1999_swks,tot_1750_1999_maopdv,tot_1750_1999_lab,tot_1750_1999_idns,tot_1750_1999_tot,lga_name16
14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,3,0,3,3,3,7,27,3,9,3,21,4,27,0,13,11,86,7,108,38,420,72,688,20,369,19,1733,16,58,34,269,64,393,24,140,10,999,9,31,39,169,28,181,14,65,4,544,14,18,100,121,23,103,5,47,7,436,12,15,105,110,19,58,8,36,3,372,8,19,59,45,20,21,6,6,0,176,16,10,23,30,8,21,3,9,0,124,13,14,12,4,6,0,0,3,3,60,3,17,3,0,0,3,0,0,0,35,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,Hornsby (A)
14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,4,0,44,0,14,0,11,0,87,0,14,3,40,4,4,0,7,0,73,0,0,5,29,6,3,0,0,0,48,0,3,8,17,3,3,0,0,3,34,0,0,9,10,3,0,0,0,0,22,0,0,4,6,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hunters Hill (A)
14170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,4,0,5,0,36,0,3,4,10,3,25,3,14,6,68,5,78,41,305,47,424,17,171,10,1109,6,87,42,265,66,274,22,112,11,886,9,30,60,198,72,194,21,110,11,706,17,30,104,161,48,131,16,69,7,592,15,38,147,131,52,89,13,45,11,538,13,27,74,67,36,44,11,22,7,301,18,33,37,18,25,21,5,10,3,174,12,6,19,16,14,4,4,9,4,82,7,17,3,11,6,0,0,0,0,46,4,3,3,0,0,3,0,0,0,15,3,3,0,0,0,0,0,0,0,6,Inner West (A)
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,10,0,0,0,0,0,3,0,4,0,12,3,3,3,14,3,80,3,36,4,154,0,4,0,4,0,23,3,11,0,48,0,3,0,8,0,7,0,0,0,18,3,5,12,6,0,3,0,4,0,32,0,3,12,8,4,3,0,3,0,38,0,5,11,3,0,3,0,0,0,28,0,6,3,0,4,3,0,3,0,19,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inverell (A)
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,9,0,0,3,92,7,79,8,62,3,251,3,0,5,43,0,30,6,26,0,114,3,3,10,28,3,15,3,6,0,68,4,0,24,17,0,13,0,4,0,65,0,4,19,8,0,4,0,4,0,47,0,3,14,7,0,3,0,3,0,31,0,6,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiama (A)
14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,15,3,8,0,22,4,14,0,4,5,54,3,132,23,385,60,339,29,184,7,1165,10,97,13,328,59,124,22,74,6,735,6,49,22,169,43,62,7,35,6,395,6,24,25,105,25,43,3,33,5,271,8,20,43,83,18,15,0,23,0,222,4,13,25,38,6,13,0,11,3,105,3,15,11,25,6,10,0,5,0,80,3,12,7,10,4,0,0,0,0,40,5,8,0,4,3,3,0,0,0,20,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,0,0,6,0,34,3,13,0,56,0,0,0,4,0,6,3,0,0,17,0,0,0,0,3,0,0,3,0,7,0,0,10,0,0,0,0,3,0,16,0,0,5,3,0,0,0,4,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,11,0,5,0,23,0,0,0,3,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,7,8,10,0,13,5,10,6,54,0,0,0,16,4,30,0,20,3,76,14,54,28,375,51,1029,48,553,16,2170,14,33,31,199,28,460,32,189,0,988,5,27,69,169,24,217,19,88,3,630,9,7,150,117,22,150,16,29,7,508,11,13,155,112,22,119,8,28,0,484,11,21,72,84,18,46,7,19,3,280,14,14,48,36,25,18,3,13,0,170,7,25,19,26,9,5,0,3,6,101,3,10,8,8,4,3,0,3,0,31,0,4,5,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,Lake Macquarie (C)
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,8,0,3,0,0,0,13,3,29,3,91,27,104,3,29,0,288,3,20,6,82,32,49,7,16,0,212,5,13,10,34,29,38,0,17,0,143,0,8,18,31,12,19,0,6,4,105,0,16,23,17,15,14,3,7,4,99,0,12,7,9,8,10,0,4,5,58,4,8,6,5,10,8,0,0,0,52,3,5,7,7,6,4,0,0,0,30,6,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,4,0,0,5,12,0,53,0,15,0,92,0,0,0,0,0,6,0,6,0,18,0,0,7,0,0,3,0,0,0,9,0,0,6,0,0,0,0,0,0,12,0,0,5,0,3,0,0,3,0,11,3,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,20,0,0,0,4,0,10,0,3,4,18,5,3,12,73,14,274,4,157,10,551,0,10,9,32,10,99,7,50,3,224,0,0,18,33,8,27,0,12,0,93,3,3,32,22,10,22,0,13,0,98,11,12,47,26,7,19,3,13,0,132,7,11,17,16,9,13,0,4,0,76,3,12,8,7,8,9,0,0,0,39,0,4,3,3,7,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lismore (C)
14870,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,8,0,18,0,0,0,0,0,3,0,0,0,10,0,4,0,34,4,56,3,49,3,155,0,0,3,16,0,29,0,20,0,67,0,0,9,5,3,3,0,0,0,28,0,0,12,10,0,6,0,0,0,35,0,3,9,12,0,0,0,3,0,28,0,6,12,11,0,3,0,3,0,31,0,6,9,3,3,0,0,0,0,30,0,0,6,0,0,0,3,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Lithgow (C)
14900,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,9,9,14,6,3,16,4,11,7,78,4,10,11,11,9,43,3,24,10,138,15,83,22,192,59,715,18,293,23,1412,14,50,38,195,79,552,32,175,20,1150,14,38,66,122,59,242,36,98,6,676,18,18,112,96,44,147,23,53,5,526,15,25,119,82,41,89,23,45,8,460,25,26,59,60,39,44,27,20,4,293,17,24,32,50,38,17,6,17,3,196,12,22,18,12,19,10,7,8,3,96,5,19,5,9,6,0,0,3,3,55,4,9,3,6,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,7,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,3,0,6,0,0,3,6,0,17,0,12,3,38,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,17,0,0,0,0,0,11,3,6,0,30,3,23,11,110,33,442,35,279,17,951,3,16,10,77,9,172,16,74,3,383,0,7,35,55,19,83,6,30,3,236,5,5,60,26,10,33,3,13,3,165,3,7,86,38,15,38,0,12,3,202,4,7,42,26,15,17,0,7,0,119,10,12,16,11,9,11,0,3,0,72,4,8,15,8,7,0,0,4,0,40,0,6,3,7,0,3,0,0,0,13,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,Maitland (C)
15240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,3,0,4,0,3,0,32,0,0,0,9,0,25,0,13,9,58,8,8,11,108,18,444,4,184,15,802,5,3,8,42,4,92,0,34,0,188,6,3,18,28,3,31,0,8,4,98,0,5,41,31,5,10,3,9,0,101,5,8,54,16,10,17,3,6,0,122,0,4,26,17,11,11,0,13,0,80,3,3,15,10,4,0,0,4,0,37,3,4,0,5,0,5,0,0,0,15,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,4,0,0,3,15,0,0,0,0,0,12,0,3,3,18,5,3,6,31,0,97,0,48,0,187,0,0,4,9,0,21,0,7,0,42,3,4,8,7,0,9,0,3,0,27,0,0,19,3,4,3,0,8,0,40,0,0,24,4,0,4,0,4,0,34,0,0,15,6,0,4,0,3,0,28,4,0,8,3,3,0,0,4,0,24,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,14,0,0,0,0,0,3,0,0,0,10,0,5,5,8,3,34,0,10,3,69,0,0,3,3,0,12,0,8,0,25,3,0,9,0,0,3,0,3,0,19,0,0,3,3,0,4,0,0,0,9,0,0,8,6,3,3,0,3,0,21,0,3,4,4,3,3,3,0,0,20,3,0,3,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Moree Plains (A)
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,0,3,3,20,4,18,10,84,16,53,0,29,3,216,3,24,9,82,16,56,0,5,0,193,0,7,8,49,12,21,0,13,3,122,3,3,15,41,5,22,0,11,0,107,3,7,28,24,3,18,0,6,4,82,3,4,11,14,3,11,0,0,0,46,5,7,6,10,3,0,0,0,0,30,0,3,6,4,4,0,0,0,0,18,0,0,0,6,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,4,9,0,0,3,34,4,39,0,24,3,108,3,0,0,17,0,11,0,9,0,39,0,0,3,4,0,0,0,0,0,14,0,0,3,9,0,0,0,0,0,13,0,0,13,8,0,0,0,0,0,28,0,0,3,3,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,4,0,15,3,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,3,0,16,0,0,0,0,0,5,0,4,3,11,0,0,7,23,3,89,4,47,3,179,0,3,3,7,0,12,0,12,0,43,0,0,8,3,3,7,0,7,0,37,0,0,6,0,3,0,0,7,0,22,3,0,18,7,0,0,0,3,0,32,0,0,19,0,0,3,0,7,0,30,3,3,16,0,3,0,0,0,0,32,3,3,26,0,0,0,3,0,0,32,0,5,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,17,0,0,0,0,0,4,0,7,0,11,0,0,5,17,4,51,3,45,0,123,0,0,3,8,0,16,0,16,0,47,0,0,3,4,0,8,0,3,0,11,0,0,6,7,0,0,0,4,0,17,0,0,12,5,0,0,0,0,0,27,0,0,8,3,3,4,0,0,0,20,0,0,5,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nambucca (A)
15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,3,3,9,0,4,7,11,0,75,0,25,0,128,0,0,0,3,0,21,0,4,0,26,0,0,4,3,0,4,0,0,0,10,0,0,5,0,0,0,0,0,0,12,0,0,12,3,0,3,0,0,0,23,0,0,12,4,6,5,0,0,0,24,0,0,9,0,4,0,4,0,0,16,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,8,0,9,0,30,0,0,0,6,0,0,0,0,0,9,0,0,0,3,0,3,0,3,0,13,0,0,13,6,0,0,0,3,0,19,0,0,3,4,3,3,0,3,0,19,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
